date,value
2009-06-01,1507467.60125
2009-07-01,1500898.885811
2009-08-01,1503142.209107
2009-09-01,1516077.694502
2009-10-01,1508502.273153
2009-11-01,1528150.175134
2009-12-01,1529816.393519
2010-01-01,1533289.804075
2010-02-01,1536450.317229
2010-03-01,1525015.224913
2010-04-01,1537575.720275
2010-05-01,1554844.446361
2010-06-01,1554470.577225
2010-07-01,1548283.761568
2010-08-01,1563072.239675
2010-09-01,1562187.123135
2010-10-01,1568722.962998
2010-11-01,1571468.112718
2010-12-01,1570249.138945
2011-01-01,1581319.324084
2011-02-01,1580342.405429
2011-03-01,1581052.041162
2011-04-01,1554575.374372
2011-05-01,1575046.704604
2011-06-01,1583291.766659
2011-07-01,1583696.96352
2011-08-01,1585316.499459
2011-09-01,1582377.00963
2011-10-01,1593789.551983
2011-11-01,1586909.015775
2011-12-01,1589804.06992
2012-01-01,1590844.779456
2012-02-01,1587222.186606
2012-03-01,1596143.370872
2012-04-01,1595844.213716
2012-05-01,1606022.62664
2012-06-01,1578626.889349
2012-07-01,1588799.550773
2012-08-01,1587887.488501
2012-09-01,1598007.743817
2012-10-01,1586261.623704
2012-11-01,1600310.628614
2012-12-01,1600709.488257
2013-01-01,1600452.455015
2013-02-01,1602294.017789
2013-03-01,1595493.635241
2013-04-01,1607694.460637
2013-05-01,1605479.713712
2013-06-01,1603711.295289
2013-07-01,1613627.449329
2013-08-01,1618040.796735
2013-09-01,1605587.767677
2013-10-01,1603293.171432
2013-11-01,1602750.681632
2013-12-01,1601880.658831
2014-01-01,1594796.689783
2014-02-01,1604873.593348
2014-03-01,1611718.986778
2014-04-01,1608129.229974
2014-05-01,1610911.17839
2014-06-01,1616325.888949
2014-07-01,1614508.018431
2014-08-01,1615074.36917
2014-09-01,1610518.243378
2014-10-01,1611134.703551
2014-11-01,1611795.537861
2014-12-01,1601862.139897
2015-01-01,1629203.461297
2015-02-01,1627493.474338
2015-03-01,1635905.45313
2015-04-01,1631805.632068
2015-05-01,1636644.768278
2015-06-01,1632857.100324
2015-07-01,1638752.439839
2015-08-01,1636443.919367
2015-09-01,1647380.500623
2015-10-01,1654182.380408
2015-11-01,1652109.387066
2015-12-01,1652039.402392
2016-01-01,1662471.586203
2016-02-01,1663154.725587
2016-03-01,1656459.882129
2016-04-01,1627738.221793
2016-05-01,1662517.628954
2016-06-01,1657265.143996
2016-07-01,1660940.017203
2016-08-01,1662567.106444
2016-09-01,1658720.179897
2016-10-01,1663146.948075
2016-11-01,1666368.749474
2016-12-01,1676509.539718
2017-01-01,1707671.764552
2017-02-01,1662436.621735
2017-03-01,1679885.728312
2017-04-01,1667091.748264
2017-05-01,1713910.746364
2017-06-01,1710379.399168
2017-07-01,1701786.751594
2017-08-01,1705238.673246
2017-09-01,1714683.615426
2017-10-01,1717621.42352
2017-11-01,1729503.416965
2017-12-01,1721759.139852
2018-01-01,1717069.802198
2018-02-01,1721838.886712
2018-03-01,1723216.377362
2018-04-01,1736096.356386
2018-05-01,1729274.168929
2018-06-01,1737711.854155
2018-07-01,1738432.221747
2018-08-01,1740194.989013
2018-09-01,1742857.904434
2018-10-01,1751486.096774
2018-11-01,1749472.102532
2018-12-01,1746103.421422
2019-01-01,1764103.583484
2019-02-01,1766925.060296
2019-03-01,1775559.683496
2019-04-01,1769348.136734
2019-05-01,1761817.098382
2019-06-01,1764135.660329
2019-07-01,1768190.799278
2019-08-01,1772777.395279
2019-09-01,1774214.292165
2019-10-01,1767609.497106
2019-11-01,1773425.71734
2019-12-01,1784876.9251
2020-01-01,1779967.559372
2020-02-01,1770218.174752
2020-03-01,1762857.368394
2020-04-01,1581213.414561
2020-05-01,1596670.685464
2020-06-01,1660069.911875
2020-07-01,1678835.35942
2020-08-01,1682576.802678
2020-09-01,1682355.520861
2020-10-01,1711138.572383
2020-11-01,1747706.55335
2020-12-01,1743913.882733
2021-01-01,1730012.157789
2021-02-01,1748776.761861
2021-03-01,1796957.60102
2021-04-01,1766134.740197
2021-05-01,1799540.392596
2021-06-01,1772059.226787
2021-07-01,1771586.710168
2021-08-01,1701022.314153
2021-09-01,1722053.934616
2021-10-01,1719535.967334
2021-11-01,1789491.150877
2021-12-01,1822637.656759
2022-01-01,1741044.516549
2022-02-01,1813574.069062
2022-03-01,1813295.249045
2022-04-01,1821039.339503
2022-05-01,1846272.844694
2022-06-01,1853516.193703
2022-07-01,1850020.019629
2022-08-01,1872160.529052
2022-09-01,1875567.666752
2022-10-01,1908913.718033
2022-11-01,1904570.737022
2022-12-01,1903758.88131
2023-01-01,1920672.439493
2023-02-01,1923591.967786
2023-03-01,1936642.732974
2023-04-01,1953219.410201
2023-05-01,1938350.23201
2023-06-01,1942680.488242
2023-07-01,1942767.68026
2023-08-01,1930860.00869
2023-09-01,1922678.35982
2023-10-01,1925793.63772
2023-11-01,1921213.80821
2023-12-01,1914328.9845
2024-01-01,1916180.53236
2024-02-01,1928688.56165
2024-03-01,1954815.80179
2024-04-01,1943546.44372
2024-05-01,1935409.66794
2024-06-01,1941110.23085
2024-07-01,1946594.05655
2024-08-01,1959241.16017
2024-09-01,1961716.3456
2024-10-01,1956886.16648
2024-11-01,1973437.37869
2024-12-01,1982241.4826
2025-01-01,1981405.47901
2025-02-01,1977862.59551
2025-03-01,1970993.57557
2025-04-01,1965945.30384
2025-05-01,1995650.16031
2025-06-01,1977049.8104
2025-07-01,1984107.04294
2025-08-01,1977032.00572
2025-09-01,1986913.83075
2025-10-01,1993290.34915
2025-11-01,1992581.90378
2025-12-01,2000295.60211
2026-01-01,2012461.3207100001
2026-02-01,2009663.22058
2026-03-01,2019916.4456
2026-04-01,2035690.33279
