asof,target,target_date,horizon_months,seed,target_series,nowcast_qq,forecast_next_qq,actual_qq,first_print_qq,error_qq,error_first_print_qq,next_target,next_first_print_qq,next_months_with_data,gdp_global_loading,collapsed,collapse_floor,cols,gdp_obs,deflator_skipped,seconds
2025-10-06,2025Q3,2025-09-01,1,4,first_print,0.4175,0.3732,0.382,0.3913,0.0355,0.0262,2025Q4,0.7925,0,0.7566,0,0.5,550,181,,69.3
2025-10-13,2025Q3,2025-09-01,1,4,first_print,0.5729,0.6341,0.382,0.3913,0.1909,0.1816,2025Q4,0.7925,0,0.8317,0,0.5,550,181,,70.5
2025-10-20,2025Q3,2025-09-01,1,4,first_print,0.6379,0.7675,0.382,0.3913,0.2559,0.2466,2025Q4,0.7925,0,0.8576,0,0.5,550,181,,70.8
2025-10-27,2025Q3,2025-09-01,1,4,first_print,0.5513,0.5779,0.382,0.3913,0.1693,0.16,2025Q4,0.7925,0,0.7786,0,0.5,550,181,,69.2
2025-11-03,2025Q3,2025-09-01,2,4,first_print,0.5919,0.6526,0.382,0.3913,0.21,0.2006,2025Q4,0.7925,0,0.912,0,0.5,551,181,,70.5
2025-11-10,2025Q3,2025-09-01,2,4,first_print,0.5973,0.5474,0.382,0.3913,0.2153,0.206,2025Q4,0.7925,1,0.9359,0,0.5,551,181,,70.5
2025-11-17,2025Q3,2025-09-01,2,4,first_print,0.6308,0.7052,0.382,0.3913,0.2489,0.2395,2025Q4,0.7925,1,0.972,0,0.5,551,181,,71.1
2025-11-24,2025Q3,2025-09-01,2,4,first_print,0.6104,0.6744,0.382,0.3913,0.2284,0.2191,2025Q4,0.7925,1,0.9832,0,0.5,551,181,,67.4
2025-12-01,2025Q3,2025-09-01,3,4,first_print,0.5454,0.6164,0.382,0.3913,0.1634,0.1541,2025Q4,0.7925,1,0.8835,0,0.5,552,181,,60.8
2025-12-08,2025Q4,2025-12-01,0,4,first_print,0.6552,0.5982,0.8731,0.7925,-0.2179,-0.1373,2026Q1,0.2743,0,1.045,0,0.5,552,182,,56.7
2025-12-15,2025Q4,2025-12-01,0,4,first_print,0.5748,0.5673,0.8731,0.7925,-0.2983,-0.2177,2026Q1,0.2743,0,0.8983,0,0.5,552,182,,56.4
2025-12-22,2025Q4,2025-12-01,0,4,first_print,0.6394,0.6017,0.8731,0.7925,-0.2336,-0.1531,2026Q1,0.2743,0,1.0999,0,0.5,552,182,,56.5
2025-12-29,2025Q4,2025-12-01,0,4,first_print,0.6283,0.6107,0.8731,0.7925,-0.2448,-0.1642,2026Q1,0.2743,0,0.998,0,0.5,552,182,,55.7
2026-01-05,2025Q4,2025-12-01,1,4,first_print,0.6467,0.6629,0.8731,0.7925,-0.2264,-0.1458,2026Q1,0.2743,0,0.9085,0,0.5,553,182,,55.9
2026-01-12,2025Q4,2025-12-01,1,4,first_print,0.6076,0.6188,0.8731,0.7925,-0.2655,-0.1849,2026Q1,0.2743,0,0.8962,0,0.5,553,182,,55.6
2026-01-19,2025Q4,2025-12-01,1,4,first_print,0.6039,0.6022,0.8731,0.7925,-0.2691,-0.1886,2026Q1,0.2743,0,0.9855,0,0.5,553,182,,55.7
2026-01-26,2025Q4,2025-12-01,1,4,first_print,0.6623,0.6449,0.8731,0.7925,-0.2107,-0.1302,2026Q1,0.2743,0,1.143,0,0.5,553,182,,56.0
2026-02-02,2025Q4,2025-12-01,2,4,first_print,0.4715,0.4512,0.8731,0.7925,-0.4016,-0.321,2026Q1,0.2743,0,0.8855,0,0.5,554,182,,56.2
2026-02-09,2025Q4,2025-12-01,2,4,first_print,0.5419,0.5821,0.8731,0.7925,-0.3312,-0.2506,2026Q1,0.2743,1,0.8711,0,0.5,554,182,,56.3
2026-02-16,2025Q4,2025-12-01,2,4,first_print,0.5809,0.6043,0.8731,0.7925,-0.2922,-0.2116,2026Q1,0.2743,1,0.8884,0,0.5,554,182,,56.1
2026-02-23,2025Q4,2025-12-01,2,4,first_print,0.6039,0.5928,0.8731,0.7925,-0.2692,-0.1886,2026Q1,0.2743,1,1.009,0,0.5,554,182,,56.2
2026-03-02,2025Q4,2025-12-01,3,4,first_print,0.5855,0.5909,0.8731,0.7925,-0.2876,-0.207,2026Q1,0.2743,1,0.9601,0,0.5,555,182,,56.3
2026-03-09,2026Q1,2026-03-01,0,4,first_print,0.6963,0.7047,0.2743,0.2743,0.422,0.422,2026Q2,0.4195,0,0.947,0,0.5,555,183,,56.0
2026-03-16,2026Q1,2026-03-01,0,4,first_print,0.6931,0.6768,0.2743,0.2743,0.4188,0.4188,2026Q2,0.4195,0,0.8623,0,0.5,555,183,,56.1
2026-03-23,2026Q1,2026-03-01,0,4,first_print,0.6728,0.6793,0.2743,0.2743,0.3985,0.3985,2026Q2,0.4195,0,0.907,0,0.5,555,183,,55.8
2026-03-30,2026Q1,2026-03-01,0,4,first_print,0.6728,0.6793,0.2743,0.2743,0.3985,0.3985,2026Q2,0.4195,0,0.907,0,0.5,555,183,,56.2
2026-04-06,2026Q1,2026-03-01,1,4,first_print,0.575,0.58,0.2743,0.2743,0.3006,0.3007,2026Q2,0.4195,0,1.0955,0,0.5,556,183,,55.9
2026-04-13,2026Q1,2026-03-01,1,4,first_print,0.5779,0.5599,0.2743,0.2743,0.3035,0.3036,2026Q2,0.4195,0,0.8669,0,0.5,556,183,,56.0
2026-04-20,2026Q1,2026-03-01,1,4,first_print,0.6505,0.6293,0.2743,0.2743,0.3761,0.3762,2026Q2,0.4195,0,0.815,0,0.5,556,183,,56.0
2026-04-27,2026Q1,2026-03-01,1,4,first_print,0.6505,0.6293,0.2743,0.2743,0.3761,0.3762,2026Q2,0.4195,0,0.815,0,0.5,556,183,,56.3
2026-05-04,2026Q1,2026-03-01,2,4,first_print,0.6334,0.6636,0.2743,0.2743,0.3591,0.3591,2026Q2,0.4195,0,0.9105,0,0.5,557,183,,56.3
2026-05-11,2026Q1,2026-03-01,2,4,first_print,0.6612,0.5858,0.2743,0.2743,0.3868,0.3869,2026Q2,0.4195,1,0.9845,0,0.5,557,183,,56.3
2026-05-18,2026Q1,2026-03-01,2,4,first_print,0.6092,0.5518,0.2743,0.2743,0.3348,0.3349,2026Q2,0.4195,1,1.1202,0,0.5,557,183,,56.3
2026-05-25,2026Q1,2026-03-01,2,4,first_print,0.5912,0.5893,0.2743,0.2743,0.3169,0.3169,2026Q2,0.4195,1,1.3193,0,0.5,557,183,,56.2
2026-06-01,2026Q1,2026-03-01,3,4,first_print,0.5446,0.3717,0.2743,0.2743,0.2703,0.2703,2026Q2,0.4195,1,0.9459,0,0.5,558,183,,56.6
2026-06-08,2026Q2,2026-06-01,0,4,first_print,0.4774,0.5938,nan,0.4195,nan,0.0579,2026Q3,nan,0,0.8971,0,0.5,558,184,,56.8
2026-06-15,2026Q2,2026-06-01,0,4,first_print,0.3703,0.5408,nan,0.4195,nan,-0.0492,2026Q3,nan,0,0.9397,0,0.5,558,184,,56.2
2026-06-22,2026Q2,2026-06-01,0,4,first_print,0.4234,0.5056,nan,0.4195,nan,0.0039,2026Q3,nan,0,0.9327,0,0.5,558,184,,56.5
2026-06-29,2026Q2,2026-06-01,0,4,first_print,0.4245,0.4308,nan,0.4195,nan,0.005,2026Q3,nan,0,0.9619,0,0.5,558,184,,56.7
2026-07-06,2026Q2,2026-06-01,1,4,first_print,0.4865,0.5829,nan,0.4195,nan,0.067,2026Q3,nan,0,1.0423,0,0.5,559,184,,56.7
2026-07-13,2026Q2,2026-06-01,1,4,first_print,0.448,0.5521,nan,0.4195,nan,0.0285,2026Q3,nan,0,1.0817,0,0.5,559,184,,57.0
2026-07-20,2026Q2,2026-06-01,1,4,first_print,0.4369,0.4996,nan,0.4195,nan,0.0174,2026Q3,nan,0,0.8944,0,0.5,559,184,,57.2
2026-07-27,2026Q2,2026-06-01,1,4,first_print,0.4697,0.5339,nan,0.4195,nan,0.0502,2026Q3,nan,0,1.0012,0,0.5,559,184,,56.9
2026-08-03,2026Q2,2026-06-01,2,4,first_print,0.4884,0.5623,nan,0.4195,nan,0.0689,2026Q3,nan,0,0.9318,0,0.5,560,184,,56.3
2026-08-10,2026Q2,2026-06-01,2,4,first_print,0.4073,0.4427,nan,0.4195,nan,-0.0122,2026Q3,nan,1,0.9612,0,0.5,560,184,,58.0
2026-08-17,2026Q2,2026-06-01,2,4,first_print,0.5333,0.6834,nan,0.4195,nan,0.1138,2026Q3,nan,1,0.9804,0,0.5,560,184,,59.6
2026-08-24,2026Q2,2026-06-01,2,4,first_print,0.5306,0.7476,nan,0.4195,nan,0.1111,2026Q3,nan,1,0.9094,0,0.5,560,184,,59.4
