asof,target,target_date,horizon_months,seed,target_series,nowcast_qq,forecast_next_qq,actual_qq,first_print_qq,error_qq,error_first_print_qq,gdp_global_loading,collapsed,collapse_floor,cols,gdp_obs,deflator_skipped,seconds
2026-05-18,2026Q1,2026-03-01,2,19,first_print,0.594,,0.2743,0.2743,0.3197,0.3197,1.0269,0,0.5,557,183,,58.8
2026-05-25,2026Q1,2026-03-01,2,19,first_print,0.5636,,0.2743,0.2743,0.2893,0.2893,1.1263,0,0.5,557,183,,59.2
2026-06-01,2026Q1,2026-03-01,3,19,first_print,0.5435,0.4629,0.2743,0.2743,0.2692,0.2692,1.0969,0,0.5,558,183,,61.1
2026-06-08,2026Q2,2026-06-01,0,19,first_print,0.4309,,nan,0.4195,nan,0.0114,0.9278,0,0.5,558,184,,58.9
2026-06-15,2026Q2,2026-06-01,0,19,first_print,0.4223,,nan,0.4195,nan,0.0028,1.2519,0,0.5,558,184,,59.3
2026-06-22,2026Q2,2026-06-01,0,19,first_print,0.4602,,nan,0.4195,nan,0.0407,1.2551,0,0.5,558,184,,58.9
2026-06-29,2026Q2,2026-06-01,0,19,first_print,0.4763,,nan,0.4195,nan,0.0568,1.127,0,0.5,558,184,,56.2
2026-07-06,2026Q2,2026-06-01,1,19,first_print,0.4747,,nan,0.4195,nan,0.0552,0.8872,0,0.5,559,184,,56.0
2026-07-13,2026Q2,2026-06-01,1,19,first_print,0.4783,,nan,0.4195,nan,0.0588,0.7735,0,0.5,559,184,,55.6
2026-07-20,2026Q2,2026-06-01,1,19,first_print,0.441,,nan,0.4195,nan,0.0215,0.9751,0,0.5,559,184,,55.6
2026-07-27,2026Q2,2026-06-01,1,19,first_print,0.4695,,nan,0.4195,nan,0.05,0.9466,0,0.5,559,184,,56.4
2026-08-03,2026Q2,2026-06-01,2,19,first_print,0.3766,,nan,0.4195,nan,-0.0429,1.0823,0,0.5,560,184,,55.7
2026-08-10,2026Q2,2026-06-01,2,19,first_print,0.3773,,nan,0.4195,nan,-0.0422,1.0813,0,0.5,560,184,,55.8
2026-08-17,2026Q2,2026-06-01,2,19,first_print,0.4463,,nan,0.4195,nan,0.0268,0.921,0,0.5,560,184,,52.8
2026-08-24,2026Q2,2026-06-01,2,19,first_print,0.4073,,nan,0.4195,nan,-0.0122,1.0069,0,0.5,560,184,,40.6
