,emp,ft_emp,pt_emp,ue,ud,hours,doe_ads,anz_ads,nab_cond,nab_profit,nab_trade,nab_emp,nab_forward,nab_stocks,nab_conf,nab_cu,aig_pmi,aig_psi,aig_pci,new_reg,anz_finance,anz_sent,wmi_finance,wmi_sent,rt,mv,arrivals,export,import,res_ba,hs_ba,nh_ba,alt_add,non_res_ba,acr,credit,credit_housing,credit_personal,credit_business,firmmbab90,fcmygbag3,fcmygbag5,fcmygbag10,scrigbag3,scrigbag5,scrigbag10,twi,asx200,icp,house_prices,mt103s,credit_card,debit_card
1/07/2002,-0.216888305,0.644726183,-0.861404958,-1.502424401,0.253321309,0.067092437,,,,,,,,,,,,,,-0.626458551,,,,0.547505771,0.117395728,,-0.036334087,0.430486859,0.272702964,-0.428705438,-0.425809378,-0.341763,-1.00881354,0.072547858,,1.045721302,2.780134184,-0.060147364,0.13581779,,-0.972919272,-0.586282572,-0.438723909,,,,-1.037713054,,0.9476289,,,0.284946517,-0.761048672
1/08/2002,1.078983923,1.120823896,0.331558918,0.894709933,0.041319136,0.618029064,,,,,,,,,,,,,,-0.67955374,,,,0.226837176,0.36027049,,0.115122793,-0.236084625,0.051697425,3.201173635,1.442960986,3.132318273,3.873255357,1.568624081,,0.598700568,1.785328335,1.378946875,-0.501856678,,-0.818701023,-0.614065637,-0.637244771,,,,0.25850962,,0.562640794,,,0.032187389,0.943454695
1/09/2002,-0.339360275,-1.160522261,0.636659517,-0.12456413,-0.197749921,0.02443147,,,,,,,,,,,,,,-0.520348972,,,,0.321941645,-0.057464105,,-0.125544761,-0.671963976,-0.376766358,-3.23761601,-2.341296094,-2.66245162,-1.758671637,-0.270282966,,2.008975175,2.79850857,1.621296019,1.301452154,,-0.40490153,-0.435293597,-0.643558941,,,,-0.324550462,,0.279143726,,,0.21075881,-0.565139284
1/10/2002,-0.157559864,-0.289604594,0.066923702,-0.850830232,-0.331874551,-0.648480619,,,,,,,,,,,,,,-0.505550083,,,,-0.062428485,-0.465104315,,0.152648692,0.596685756,1.511027525,3.361491245,0.305628485,3.453552161,-1.754302678,0.00815808,,-0.39082447,1.200470214,0.304652579,-1.222250375,,0.130254607,0.270963386,0.729957992,,,,0.624181431,,0.134130816,,,0.117946071,0.392211836
1/11/2002,0.903927025,0.770949994,0.430266839,0.224055581,-0.533778781,1.184693372,,,,,,,,,,,,,,-0.529807169,,,,0.237339116,1.001889994,,-0.122514756,-0.52987851,-1.130414693,-3.496563094,-1.221641872,-3.148291048,0.203941892,1.404791603,,0.634547716,1.215817574,1.021486988,0.072511553,,-0.78910963,-0.566076882,-0.483112832,,,,0.257448075,,-0.437765993,,,0.0351357,0.718891972
1/12/2002,0.720934698,1.082240401,-0.080702546,0.155980964,0.701370968,-0.172335782,,,,,,,,,,,,,,-0.516484613,,,,0.235164323,-0.377565511,,-0.018228546,0.197607048,2.45569441,0.118524194,0.255783319,0.018998316,0.493304974,-1.415573888,,0.538640384,2.139234202,0.163056072,-0.239507125,,-0.506435936,-0.299769805,-0.308660135,,,,-0.388288641,,-0.013642438,,,0.042916532,-0.213647982
1/01/2003,0.987550536,0.4476846,0.827626178,-0.443882977,1.049797111,0.530140569,,,,,,,,,,,,,,-0.631829187,,,,0.306876284,-0.155592439,,-0.009157369,0.359881065,-1.816013797,0.686306511,0.054404452,0.776682747,-0.041933356,0.601264664,,0.933192516,1.16608802,1.019787178,0.536925914,,-0.164590592,-0.237370225,-0.357674752,,,,1.037097616,,-0.727381594,,,0.114607011,-0.058286714
1/02/2003,0.241883151,0.407274464,-0.066027418,-0.563850332,0.845161673,-0.388750388,,,,,,,,,,,,,,-0.491817427,,,,-0.194771052,-0.22047726,,-0.007078504,-1.181350756,-0.142000976,-0.937597869,0.495095574,-1.386355174,1.528952871,-0.139873934,,0.975271613,1.69813804,1.402859486,0.248543244,,-0.67305511,-0.445087131,-0.317294247,,,,1.007441567,,-0.213412242,,,-0.025275095,0.0160322
1/03/2003,-1.568801738,-1.931920621,-0.208179239,0.927701049,0.264499692,-0.157529107,,,,,,,,,,,,,,-0.461887115,,,,-0.262192629,0.186014066,,-0.033097544,-0.570938571,-0.745264182,0.892807617,-0.945014044,1.525614631,0.328683013,-0.346227625,,1.810502307,2.185822886,1.373453527,1.344892329,,0.351524585,0.305465539,0.351491371,,,,0.038715675,,-1.155290926,,,-0.153117324,-0.195680145
1/04/2003,-0.432364034,-0.658395555,0.055568257,-0.445068812,0.46003322,-0.142087287,,,,,,,,,,,,,,-0.573104933,,,,0.594435449,0.412049254,,-0.650897713,-1.810268044,-0.343863676,-0.001545312,1.312867231,-0.586141022,-0.913673095,-0.001856782,,0.508666584,2.098688641,2.359703867,-0.971717399,,0.48290589,0.347686753,0.257964731,,,,0.844872691,,-1.332938472,,,0.005340102,-0.182529944
1/05/2003,0.06442326,0.444654057,-0.318824736,0.250934171,-0.103337961,-0.478448468,,,,,,,,,,,,,,-0.390373343,,,,0.657988281,0.177250083,,-0.016880023,-0.325260606,-0.978745302,-0.265112339,0.136838869,-0.394937086,0.051969609,0.053424976,,0.803847625,2.204323163,1.825045819,-0.336300865,,-0.52496607,-0.586534305,-0.984351096,,,,1.019226694,,-1.855769271,,,0.135209265,-0.074600106
1/06/2003,-0.990892745,-1.815663074,0.399539581,-0.012399661,0.014669828,0.228554041,,,,,,,,,,,,,,-0.145327336,,,,1.007151679,-0.310878754,,0.14785268,0.101962869,0.399147158,0.158010585,2.148896882,-1.06667348,-0.073844755,-0.476094117,,1.40236027,2.866172173,1.380771984,0.09378075,,-1.001602692,-0.691864462,-0.691587697,,,,1.053371976,,-0.704394947,,,0.067735447,-0.522530515
1/07/2003,-0.593725217,0.568721743,-1.244512975,0.416152406,-0.354028376,-0.022819185,,,,,,,,,,,,,,-0.190858702,,,,1.153384251,0.729224031,,0.334979952,-0.733728571,-0.60694593,0.479764621,-0.803563557,1.172411932,0.285011371,0.529817603,,1.588913371,2.383454214,1.662386315,0.697469056,,1.385132736,1.160036122,1.384470356,,,,-0.726404125,,0.115775021,,,0.293654414,0.050964358
1/08/2003,1.051207401,1.115101083,0.302310369,-1.472060435,-0.16445513,-0.430320473,,,,,,,,,,,,,,0.067424792,,,,0.863340689,0.146733048,,0.190010752,0.8113003,-0.071491372,-0.291489912,-0.75210166,0.026341105,2.304315456,-0.164139459,,1.006041629,1.895702402,0.703058753,0.098958144,,1.239448924,0.951865086,0.944704314,,,,-0.674547606,,0.929358762,,,0.10441693,0.028437033
1/09/2003,-0.168844509,0.079156482,-0.28165244,-0.154222725,0.342251592,-0.003166309,,,,,,,,,,,,,,0.02258379,,,,1.020521601,0.514551621,,0.187500014,-0.154890707,0.497193859,1.308750144,0.761826738,1.194039426,-1.463254075,-0.194520324,,1.676540198,3.445580653,1.930577949,0.293850619,,0.603470736,0.280844964,-0.012755799,,,,1.123969393,,-0.29358551,,,-0.012838225,-0.082982184
1/10/2003,0.209044527,0.750882006,-0.421386805,0.097232017,0.25234447,0.175889187,,,,,,,,,,,,,,0.024154848,,,,1.279170259,0.396563167,,-0.005893955,-0.300057132,-0.198090693,0.296229856,0.004851429,0.323055544,0.818265978,0.660385004,,1.477534151,2.875855863,1.286171632,0.28223879,,0.717508987,0.474243866,0.325598568,,,,1.150543029,,-0.649034267,,,0.154729205,0.384690675
1/11/2003,-0.460992824,0.116543152,-0.68687214,-0.546970092,0.282807514,0.295275629,,,,,,,,,,,,,,0.018329181,,,,0.92822712,0.497045748,,0.167281767,-0.00774576,-1.031229974,-1.704593543,-0.12043981,-1.998673748,-1.574556797,-1.887189192,,1.56101314,2.625681622,0.516244109,0.746163302,,1.512893825,1.024423079,0.862622041,,,,0.63704239,,-0.492810971,,,-0.035250775,0.293011891
1/12/2003,0.401661078,0.057893655,0.454515512,0.156430406,-0.378400209,0.013079004,,,,,,,,,,,,,,-0.242068637,,,,0.736955132,-0.358592367,,-0.006540839,-0.314092034,1.217185991,0.188613827,0.603075654,-0.094471439,1.582569077,1.614021749,,1.36001659,2.681255232,1.10820883,0.337069547,,-0.567945493,-0.326034416,-0.346966945,,,,0.80192683,,-0.446953982,,,0.242469777,-0.291618607
1/01/2004,-0.336897695,0.655367578,-1.030691105,-0.687039839,-0.598491288,-0.067160033,,,,,,,,,,,,,,-0.162864341,,,,0.98773713,0.337830734,,0.019161271,0.327462699,-0.381709286,-0.038120533,-1.185108986,0.611344078,-2.022311637,-0.475199698,,1.25050186,2.270936921,1.175568667,0.172884924,,-0.365550792,-0.182508623,-0.157770515,,,,0.553261092,,-0.10833848,,,-0.066254181,0.083085202
1/02/2004,-0.298581823,-1.260194634,0.787596772,0.61239101,-0.085405583,-0.002002907,,,,,,,,,,,,,,-0.216503799,,,,1.420052113,-0.200021006,,0.104710129,-0.9672046,-0.622497764,-0.26057359,-0.7301947,0.045861342,0.050065923,-0.147863801,,0.434410933,2.315639549,1.376211378,-1.140124689,,-0.213885177,-0.191804337,-0.230990815,,,,0.373114967,,-0.216697763,,,0.075120013,0.040922114
1/03/2004,0.451612463,1.031015945,-0.378145552,-0.95789861,0.326766682,-0.051829107,,,,,,,,,,,,,,-0.165564673,,,,1.147687611,0.200325108,,-0.021515258,0.439212767,0.935297237,0.600650973,0.425693788,0.512342622,0.084350872,0.151502372,,1.037330745,2.609681715,1.230325287,-0.249473062,,-0.950327231,-0.702097026,-0.627084667,,,,-0.838798756,,1.484927778,,,0.058138593,-0.429366427
1/04/2004,-0.136155214,-0.517189469,0.305949219,0.401387505,-0.695478757,0.201322656,,,,,,,,,,,,,,-0.328722288,,,,1.230256022,-0.368188926,,0.090030338,1.387527903,0.260473199,-0.055257953,0.23133456,-0.172449834,0.745719101,-0.047260866,,0.87816828,1.612323919,0.51735647,0.185204773,,0.944299439,0.813966692,1.249834247,,,,-1.036465144,,0.585650457,,,0.255113941,0.368075339
1/05/2004,0.01474003,-0.348765916,0.339204852,-0.786157544,0.743265323,-0.329403418,,,,,,,,,,,,,,-0.306119334,,,,1.143366843,0.126980726,,0.041317211,0.358991525,0.648432284,-0.07144689,-1.612825645,0.618383287,1.111683177,0.576888453,,1.144786153,1.694342891,0.816687805,0.704554854,,0.401514684,0.378174906,0.513578942,,,,-0.634747252,,2.208204325,,,0.087277578,-0.091723968
1/06/2004,-0.26953073,0.249210971,-0.566787031,0.683195367,0.072822407,0.287220525,,,,,,,,,,,,,,-0.387467005,,,,0.884958973,0.383308709,,-0.04627405,1.107524221,1.38871193,-0.626913969,0.196479719,-0.778296757,-0.89657394,-0.380942372,,1.15444137,1.295883362,0.726277891,0.815737885,,-0.625021144,-0.399386032,-0.334298551,,,,-1.270406975,,0.235610438,,,0.177205716,1.217813928
1/07/2004,-0.156644678,-0.128017762,-0.078720733,0.484958971,-0.256661846,-1.166780281,,,,,,,,,,,,,,-0.426384764,,,,1.454641462,-0.282160532,,0.105021533,-1.091774941,-0.343172979,-0.381657541,-1.1742464,0.085868835,0.053333957,-0.404834862,,0.933340796,1.706805562,0.824582904,0.148937878,,0.215128673,0.013036276,-0.382216335,,,,0.658271165,,-0.509036599,,,-0.123432535,-0.920410217
1/08/2004,-0.477461791,-0.06898659,-0.538958999,-0.103960324,-0.06945395,0.961096413,,,,,,,,,,,,,,-0.361392844,,,,1.467989236,-0.266998802,,-0.070838689,0.366577581,-0.936618498,-0.409640091,0.039237766,-0.48568016,1.277899966,1.073777656,,1.246650045,0.99544195,1.865005162,0.890306754,,-0.193802198,-0.251238505,-0.40374164,,,,-0.091385653,,0.756749922,,,0.025313774,-0.883186783
1/09/2004,1.035383317,0.116420489,1.199658636,-0.669214783,0.197290569,0.306546174,,,,,,,,,,,,,,-0.352279388,,,,1.497579402,0.791183217,,0.004854534,0.089966854,0.697620959,-0.924984084,-0.749085052,-0.756593238,-3.051945319,-0.517094899,,0.840876642,1.997149473,1.202945926,0.020917114,,-0.380524109,-0.419667584,-0.519628647,,,,0.524873113,,0.47546684,,,0.275793774,0.510131648
1/10/2004,0.953953988,1.342938534,-0.029240209,-1.166674662,-0.295076335,0.256212606,,,,,,,,,,,,,,-0.352212189,,,,1.373646768,-0.834700046,,0.090085445,-0.298640492,-0.085898964,0.079883239,-0.038956141,0.120365776,0.558958515,0.165415087,,1.161546748,1.352190892,1.691615473,0.721969901,,-0.123895097,-0.089877241,-0.011247658,,,,0.876459278,,-0.53946733,,,-0.399631958,-0.079186808
1/11/2004,0.547124737,0.244396347,0.465270163,0.24752039,-0.06331759,0.075668921,,,,,,,,,,,,,,-0.304526215,,,,1.482835028,-0.328360926,,0.029000991,-0.373495513,0.156580063,-0.18034673,0.42538546,-0.454924604,-0.170483943,-0.147888112,,0.687553628,1.664463007,1.609781114,-0.38732441,,0.009319631,0.03073654,0.017852634,,,,0.621186669,,-1.476286527,,,-0.038191115,-0.329430704
1/12/2004,-0.154717905,-0.057355946,-0.140899285,-0.401581621,0.08377147,0.425837469,,,,,,,,,,,,,,-0.273052832,,,,1.184421064,-0.260255641,,0.064111526,-0.31165187,-0.123817639,0.879677516,-0.64845083,1.37338733,1.220250999,-0.476270011,,1.176212523,1.777283443,1.846265128,0.40991639,,-0.589059886,-0.473229321,-0.509997105,,,,-0.264655141,,-0.452612229,,,1.038557209,0.016100805
1/01/2005,0.8785017,0.685329842,0.477596105,0.083629737,-0.128925846,0.976530341,,,,,,,,,,,,,,-0.295214022,,,,1.694217347,-0.197492571,,0.114447594,0.942018818,-0.073693274,0.254118539,1.717079139,-0.489650003,-1.19930041,0.307061973,,0.906678839,0.893138567,1.167679345,0.560652237,,0.648365108,0.466529535,0.402230429,,,,0.14719401,,0.648295198,,,-0.70996183,0.048820514
1/02/2005,0.374303045,1.167467727,-0.598756185,0.108868112,0.054982115,-0.534655659,,,,,,,,,,,,,,-0.361149073,,,,1.784471295,0.319239885,,-0.09011419,-0.595615391,-0.204723276,-0.595215623,-1.603715349,0.054374196,0.402674584,0.597996105,,0.874754278,0.750929971,0.76359394,0.874907916,,0.944681713,0.454574094,0.16777188,,,,0.495403746,,-0.248115347,,,0.118487645,-0.079313867
1/03/2005,0.615431767,-0.296243572,1.046767066,0.444811477,-0.012466223,0.189333614,,,,,,,,,,,,,,-0.912768364,,,,0.09711623,-0.407225996,,0.240686998,-0.054123779,0.111460909,-0.192894076,0.69888912,-0.57402189,-0.222923352,0.436696154,,0.793020748,0.856134018,1.113723847,0.569160352,,0.72931933,0.657282878,0.829572419,,,,-0.37843424,,0.794662152,,,0.016427685,0.523285127
1/04/2005,0.561140875,1.222403357,-0.412020565,-0.143949772,0.173204816,-0.003202522,,,,,,,,,,,,,,-0.198486621,,,,0.26080907,-0.747484019,,-0.315401233,2.074257303,0.325904126,0.0264473,-0.488867515,0.27907842,0.513427371,-0.031787112,,1.119717522,1.056440184,0.976156549,0.874591183,,-0.62945505,-0.515599329,-0.549661244,,,,0.145537214,,3.001674407,,,0.044489388,0.465992985
1/05/2005,-0.773367271,-1.315777601,0.233072176,-0.056644976,-0.264909062,-0.069053471,,,,,,,,,,,,,,-0.687863746,,,,1.016624412,0.473989854,,0.046184116,-0.114473922,0.238684744,1.585241437,1.57936209,1.113475311,-0.218614576,-0.870650512,,1.154761571,0.86258056,0.549144339,1.393220361,,-0.637619442,-0.54111721,-0.561232805,,,,-0.55666174,,-0.262259744,,,-0.281240995,-0.365206735
1/06/2005,0.733688165,1.441710982,-0.396717058,-0.679160286,0.110952433,0.458216892,,,,,,,,,,,,,,-0.45982422,,,,0.799746597,0.301294104,,0.093760841,-0.668101522,-0.186598686,-0.417352155,0.656760867,-0.790565245,0.344677221,0.931767729,,0.559283908,0.508745728,1.544803022,0.196513802,,-0.276750197,-0.290172943,-0.443981614,,,,0.729847304,,0.67930034,,,0.215777999,0.175390462
1/07/2005,-0.014517023,-0.646188232,0.57472247,0.1630614,-0.534475034,-0.491465637,,,,,,,,,,,,,,-0.529475612,,,,0.407613697,-0.338570618,,0.074351052,0.98998464,0.029141306,-1.655158244,-1.857341422,-1.138075774,-0.048182105,0.263063495,,0.508479086,0.298614068,0.894979657,0.389107236,,0.154824412,0.177286127,0.179977909,,,,-0.145196805,,1.102338858,,,-0.13289244,-0.179581055
1/08/2005,0.656431109,0.237960901,0.605442328,-0.288111415,0.013852991,0.303276274,,,,,,,,,,,,,,-0.531065567,,,,1.143408764,0.161026121,,-0.066897371,-0.79691915,0.012703249,-0.721084047,-1.367099254,-0.192176042,-1.247678615,-0.975453873,,1.282860466,0.581176318,1.245450451,1.524489268,,-0.112268253,-0.042166159,0.112504942,,,,-0.61387207,,0.350852829,,,0.141516991,0.002066142
1/09/2005,-0.755380244,-0.797611484,-0.219203016,0.5517307,0.186159286,-0.470914836,,,,,,,,,,,,,,-0.565548418,,,,-0.348672786,-0.262729935,,0.053240284,-0.269955734,-0.08004254,0.05205705,-0.422729261,0.293188354,-0.484594168,0.837578398,,0.834606759,0.834766467,1.103935783,0.879341,,-0.079604156,-0.046474986,-0.080021618,,,,0.786338343,,0.069570255,,,0.185540566,0.388420993
1/10/2005,-0.285415188,-1.001527024,0.547352535,0.124754149,0.019354328,-0.300518053,,,,,,,,,,,,,,-0.51296002,,,,-0.414764296,-0.276747403,,-0.111449774,0.756962642,0.118043903,0.028463221,0.539567173,-0.248995912,1.21509252,-0.344881486,,0.869829832,1.141605927,0.634746772,0.61896773,,0.797187312,0.628612139,0.699738521,,,,-0.493336627,,0.403020743,,,0.162732509,0.009253072
1/11/2005,-0.130084364,1.091448208,-1.146482184,-0.329600318,0.301556603,-0.12022734,,,,,,,,,,,,,,-0.554195794,,,,0.261096219,0.058699899,,-0.131192843,0.201938554,1.240221088,0.302239221,0.804657812,-0.047422646,0.396670086,0.620015649,,1.093206076,1.240956097,0.595119199,0.84084165,,0.029315669,0.053076979,0.133191229,,,,-0.146285878,,0.51303144,,,0.176310361,-0.320150788
1/12/2005,-0.045883203,-0.619407571,0.505162542,0.710285344,-0.312864884,0.379408121,,,,,,,,,,,,,,-0.433401295,,,,-0.036589176,-0.000139291,,0.147768975,1.543380143,-0.603581314,0.065210148,0.030263549,0.072089522,-0.872435175,-0.19131244,,1.358525749,1.026240212,0.243790716,1.630840888,,-0.026997289,-0.067257165,-0.258630948,,,,-0.61942116,,0.527812319,,,-0.121838116,0.181406161
1/01/2006,-0.431282587,0.802368067,-1.270142586,0.51850214,0.00310958,-0.992179775,,,,,,,,,,,,,,-0.455213448,,,,0.29691683,0.169118485,,0.073672255,-1.754719965,0.604817135,0.091555011,0.349241339,-0.074816464,1.005015793,-1.242034947,,1.197480757,1.066852944,0.894936344,1.015021041,,-0.482266808,-0.45161103,-0.430518016,,,,0.384606285,,0.475881602,,,-0.111004842,-0.142537711
1/02/2006,0.503297969,-0.265089667,0.875007269,-0.23575985,-0.062167776,0.677665204,0.302112963,,,,,,,,,,,,,-0.517654382,,,,0.44327558,0.285092398,,-0.05598918,1.696598666,-0.492906435,-0.069514356,0.256874003,-0.248272689,1.423507975,0.907140652,,1.206259764,1.01361093,1.394777477,1.089869361,,0.249849069,0.196485995,0.239323301,,,,-0.502910338,,0.477819981,,,0.50389786,0.443453009
1/03/2006,0.599867485,-0.285350575,1.004533255,-1.111916362,-0.326445604,0.203846393,0.252783966,,,,,,,,,,,,,-0.611726416,,,,0.762745655,0.053418477,,-0.011443153,-0.683028476,0.127575365,0.299739413,-0.574241982,0.729167438,-2.079294814,0.417834927,,1.105314923,0.65375328,0.908971592,1.284360634,,0.254691211,0.188276376,0.24187075,,,,-1.117318538,,0.501083583,,,-0.239040457,-0.657563536
1/04/2006,-0.210479198,0.291627398,-0.522969324,0.544288735,0.023480537,-0.463392201,0.103370785,,,,,,,,,,,,,-0.651476101,,,,0.755698439,0.473500208,,0.032620977,0.779040158,0.90469219,-0.474208569,0.325777699,-0.820001388,0.010242225,0.135621099,,1.466068168,1.173298361,0.752255196,1.390570415,,0.897757449,0.737086379,0.777418181,,,,1.177478579,,0.973785817,,,0.081930707,0.572995695
1/05/2006,0.27922817,0.434360931,-0.043986176,-0.772555758,-0.034689837,1.307936088,-0.255975944,,,,,,,,,,,,,-0.717231777,,,,0.126322691,-0.009636254,,-0.027139324,-1.092447377,1.079292103,0.843401244,0.461523902,0.877758807,0.780252116,-0.083243363,,1.352505768,1.713200601,0.768918877,1.050780863,,0.668164311,0.534006308,0.561715291,,,,0.20736448,,-0.054212302,,,0.156538318,-0.778648158
1/06/2006,0.554862725,0.480868778,0.257298469,0.107848225,0.181153458,-0.430429925,1.211536394,,,,,,,,,,,,,-1.1676445,,,,0.084725673,0.21659487,,0.063654329,1.823431296,-0.372933632,0.03522317,-1.029179778,0.555267397,3.169501165,0.659227184,,0.931005478,1.459638663,1.160860811,0.287625712,,0.169717489,0.070029042,-0.016080565,,,,-0.624126534,,-0.157325233,,,0.025060862,0.464007298
1/07/2006,0.844778945,0.847839831,0.286751096,-0.693039145,0.112838433,0.428172157,-1.179898721,,,,,,,,,,,,,0.976705503,,,,0.402786796,-0.125397863,,-0.00561537,-0.563135351,-0.875334376,0.586358442,0.850127007,0.291970235,-2.858103204,-0.61890538,,1.7090728,1.518999779,1.256440953,1.483715813,,0.552137031,0.36252431,0.327021763,,,,0.976083285,,0.337376135,,,0.070601536,0.0153675
1/08/2006,0.027013961,0.410585405,-0.337359903,0.334316971,0.043851281,0.123653335,0.434118414,,,,,,,,,,,,,0.060085447,,,,-1.136158848,0.001661485,,-0.080023823,-0.141013805,-0.443782217,-1.264784979,-0.077542695,-1.55935699,-0.658235376,-1.002265956,,0.540142814,1.170804219,1.081439505,-0.093443314,,0.012054951,-0.060742885,-0.170140558,,,,-0.146285878,,-0.36211533,,,0.030947976,-0.1547113
1/09/2006,0.667776015,0.892860391,0.024368512,-0.174264863,0.009665498,0.072657198,-0.480235817,,,,,,,,,,,,,0.104924814,,,,-0.146698336,0.022050495,,0.145844793,-0.507148208,0.374460963,0.223200434,0.471271387,0.030611931,0.127138852,0.872379925,,1.025780171,0.874870581,2.670672657,0.777476751,,-0.223172562,-0.266821097,-0.521078671,,,,-0.678940809,,-0.747524078,,,-0.037542046,0.061667461
1/10/2006,-1.047802954,-1.560219257,0.107559467,-0.943279901,-0.71606366,0.164259423,1.228046074,,,,,,,,,,,,,0.174966015,,,,0.206707309,0.380261453,,-0.006304722,0.524381198,0.894420465,-0.766023481,-1.820373854,0.014160977,0.293754407,-0.094597729,,1.103792151,0.609300942,-0.086769082,1.584907025,,0.421728074,0.275989683,0.222959958,,,,0.795359791,,0.067315412,,,-0.015393364,-0.241617299
1/11/2006,0.412910569,0.638777387,-0.06247395,0.31290774,-0.33106325,-0.512975458,-0.034674472,,,,,,,,,,,,,0.164748287,,,,-0.694976047,-0.198309782,,-0.017608896,-0.228646846,-1.591948567,0.403093186,1.280085,-0.193141566,-0.234651847,0.202748359,,0.667489477,0.396055971,0.845626017,0.6478856,,0.018053076,-0.074297321,-0.184923928,,,,0.260796439,,-0.507733799,,,-0.003834752,0.207679469
1/12/2006,0.844238869,0.940263315,0.202283537,0.318116819,0.174436785,1.043413251,-0.279493503,,,,,,,,,,,,,0.130550951,,,,0.293273427,-0.068084606,,0.124039401,-0.227600003,0.863360661,-0.209696539,-0.165462554,-0.194626425,-0.68431862,0.115103783,,0.748838097,0.51522676,1.056456066,0.716796071,,0.154963762,0.226979166,0.329691678,,,,0.20114363,,-0.224382065,,,0.197567039,-0.023326099
1/01/2007,-0.533818627,0.146404586,-0.801741186,-0.006555931,0.093457711,-2.094723955,0.88914335,,,,,,,,,,,,,0.292489511,,,,0.593277732,0.415571141,,-0.107425784,0.298541205,0.121845697,0.063449911,-0.67458726,0.487280073,0.335465486,0.297335034,,1.066186319,0.59607391,1.503342977,1.019739644,,0.533147654,0.527907918,0.595748877,,,,-0.666827419,,-0.741974978,,,-0.107448294,-0.060030115
1/02/2007,0.347935914,0.397175856,0.074775838,0.452111201,0.333802272,1.584400517,0.446299906,,,,,,,,,,,,,0.328657843,,,,0.75210354,0.465463917,,0.061013876,0.097224415,0.204605831,1.144949336,-0.322655576,1.526924185,0.33234059,-0.295357167,,1.579768433,0.792382408,1.043574689,1.943499012,,-0.306779823,-0.212795743,-0.194154446,,,,0.435274897,,0.61464569,,,0.108071387,-0.101499316
1/03/2007,0.286911956,0.837292112,-0.407425208,-0.808477511,-0.382356736,0.560921175,0.54243909,,,,,,,,,,,,,0.442883123,,,,1.113873437,0.526736776,,0.196742531,-0.792756847,-0.243159843,-1.423091373,0.552988139,-2.038999003,-0.163945122,0.342813269,,1.21756617,0.936380715,1.040297379,1.241857537,,0.112338753,-0.024085112,-0.207021638,,,,0.713556018,,0.022074725,,,0.243384577,0.27500674
1/04/2007,0.290326736,-0.415710103,0.749146747,-0.306197246,-0.200065627,-0.04743292,-0.051846108,,,,,,,,,,,,,0.462000245,,,,1.09668537,-0.653439877,,-0.156810592,0.347725124,0.113096229,0.601835006,1.071514674,0.198335678,-0.845339643,-0.696842114,,1.486563504,0.522385761,0.625538187,1.899159052,,0.559079001,0.471952504,0.569981171,,,,0.5878974,,-0.413842185,,,-0.311373367,-0.507216021
1/05/2007,0.442067981,1.501427685,-0.823797525,-0.546684622,0.13620752,0.296748493,0.378619257,,,,,,,,,,,,,0.698677531,,,,1.858590005,-0.231554675,,-0.038061253,-0.1207265,0.171648694,-0.252372316,-1.011199363,0.2515335,0.842272844,0.068453656,,1.573257008,1.016573669,1.833170071,1.653758016,,-0.120993683,-0.083464102,0.057681791,,,,-0.029392202,,0.043931032,,,0.330484937,0.270560883
1/06/2007,0.122031342,-0.712159481,0.81243847,0.355201688,-0.044115668,-0.477966674,-0.252709431,,,,,,,,,,,,,0.931201758,,,,1.641019772,0.690967779,,0.101140412,-0.701367398,0.027230835,0.598961014,-0.105007413,0.816856767,0.371204632,0.332006521,,2.427567407,1.643074213,5.433149102,1.794148519,,0.923660804,0.770789032,0.921454337,,,,1.013342394,,-1.173164049,,,-0.047894481,0.345846624
1/07/2007,0.136961482,0.268824181,-0.07312075,-0.296371758,0.054960298,0.519002746,0.701627073,,,,,,,,,,,,,0.232393024,,,,1.580761745,0.234620264,,-0.14304223,0.175495348,-0.538456645,0.07850058,0.554857135,-0.179603928,-0.808838316,0.490538026,,0.917799763,0.358379562,-0.098435421,1.270389928,,-0.024092724,-0.070161113,-0.151741376,,,,-0.083552055,,-0.72677667,,,0.155271694,-0.254600371
1/08/2007,0.464457882,0.528166312,0.101227524,0.286488469,-0.007646745,-0.092703318,-0.073092443,,,,,,,,,,,,,0.181997963,,,,0.721651524,0.106922912,,0.14883777,0.245107911,0.954395592,-0.431472684,-0.22352577,-0.433120691,0.327999038,-1.178147648,,1.384274459,0.334046648,-0.071593193,2.214360635,,-0.492557261,-0.469357389,-0.68662111,,,,-1.465888873,,0.76464527,,,0.042716612,0.365312715
1/09/2007,0.303889901,-0.788372184,1.100044293,-0.369693977,-0.163571014,-0.818959647,0.290366635,,,,,,,,,,,,,0.228407106,,,,1.133220874,0.409946806,,-0.085116629,-1.181712211,-0.407337509,1.024926162,0.88038921,0.836956801,1.377071613,1.039232592,,1.061931855,0.417255614,0.026705249,1.641493224,,0.232404219,0.235606103,0.232026851,,,,2.051888006,,0.576927721,,,0.035050239,0.269901604
1/10/2007,-0.625396133,1.60074731,-2.257633346,0.616282879,-0.116121353,1.522314825,-0.199446189,,,,,,,,,,,,,0.180795576,,,,1.097548271,-0.114661662,,0.072485856,-0.498400095,-0.039383026,0.116505648,-0.283225748,0.272993584,-0.937036024,1.352360715,,0.881549737,0.444039338,0.878449782,1.007531652,,0.994423327,0.722954269,0.599557193,,,,1.124510202,,-0.922058988,,,0.087305395,-0.027824011
